1,0.00010021
1,0.00010027
1,0.00010054
1,0.00010086
1,0.00010125
1,0.00010146
1,0.000102
1,0.0001033
1,0.00010374
1,0.00010461
1,0.00010632
1,0.00010648
1,0.0001065
1,0.00010671
1,0.00010693
1,0.0001071
1,0.000108
1,0.00010982
1,0.00011
1,0.00011098
1,0.000111
1,0.00011218
1,0.00011247
1,0.0001131
1,0.000115
1,0.00011503
1,0.00012332
1,0.00012407
1,0.00012725
1,0.00013023
1,0.0001335
1,0.000134
1,0.0001365
1,0.00014197
1,0.0001442
1,0.00014442
1,0.00014531
1,0.00014532
1,0.00014535
1,0.00014624
1,0.00014794
1,0.000148
1,0.00014867
1,0.00015139
1,0.00015419
1,0.00015713
1,0.00015903
1,0.00016011
1,0.00016174
1,0.00016347
1,0.000164
1,0.00016639
1,0.00016999
1,0.0001702
1,0.0001714
1,0.00017278
1,0.000176
1,0.00017668
1,0.00017825
1,0.00017991
1,0.0001802
1,0.00018167
1,0.000183
1,0.000185
1,0.00018683
1,0.00019006
1,0.00019214
1,0.00019381
1,0.00019767
1,0.00020005
1,0.00020011
1,0.00020013
1,0.00020014
1,0.00020016
1,0.00020021
1,0.00020023
1,0.00020028
1,0.00020029
1,0.00020033
1,0.00020034
1,0.00020035
1,0.00020036
1,0.00020041
1,0.00020046
1,0.00020047
1,0.0002005
1,0.00020054
1,0.00020058
1,0.00020067
1,0.00020068
1,0.00020081
1,0.00020084
1,0.00020085
1,0.00020086
1,0.00020087
1,0.0002009
1,0.00020092
1,0.00020094
1,0.00020095
1,0.000201
1,0.00020101
1,0.00020102
1,0.00020108
1,0.00020111
1,0.00020116
1,0.00020128
1,0.0002013
1,0.00020138
1,0.0002014
1,0.00020141
1,0.00020156
1,0.00020169
1,0.00020184
1,0.00020186
1,0.0002019
1,0.00020202
1,0.00020205
1,0.00020219
1,0.00020235
1,0.0002025
1,0.00020254
1,0.0002026
1,0.00020262
1,0.00020266
1,0.00020276
1,0.00020294
1,0.00020324
1,0.00020338
1,0.00020345
1,0.00020364
1,0.00020368
1,0.00020376
1,0.00020432
1,0.00020436
1,0.00020462
1,0.00020492
1,0.00020525
1,0.00020526
1,0.00020547
1,0.00020558
1,0.0002056
1,0.00020571
1,0.00020574
1,0.00020577
1,0.00020589
1,0.00020596
1,0.00020602
1,0.00020611
1,0.00020646
1,0.00020649
1,0.00020652
1,0.00020654
1,0.00020681
1,0.00020699
1,0.00020742
1,0.00020746
1,0.00020753
1,0.00020773
1,0.00020809
1,0.00020821
1,0.00020826
1,0.0002083
1,0.00020833
1,0.00020874
1,0.00020959
1,0.00020961
1,0.00020969
1,0.00020988
1,0.00021004
1,0.00021021
1,0.0002103
1,0.00021045
1,0.00021054
1,0.00021092
1,0.00021134
1,0.00021136
1,0.00021221
1,0.00021239
1,0.0002127
1,0.00021274
1,0.00021411
1,0.00021488
1,0.00021522
1,0.00021558
1,0.00021582
1,0.0002163
1,0.00021639
1,0.00021747
1,0.00021838
1,0.00021857
1,0.0002199
1,0.00022011
1,0.0002204
1,0.00022069
1,0.00022117
1,0.00022127
1,0.00022245
1,0.00022246
1,0.00022315
1,0.00022317
1,0.00022322
1,0.00022369
1,0.00022375
1,0.0002244
1,0.00022471
1,0.00022477
1,0.0002253
1,0.00022583
1,0.00022626
1,0.00022778
1,0.00022844
1,0.00022924
1,0.00023033
1,0.00023064
1,0.0002309
1,0.00023143
1,0.00023186
1,0.000234
1,0.00023462
1,0.00023532
1,0.00023555
1,0.00023619
1,0.00023705
1,0.0002375
1,0.000239
1,0.00023963
1,0.00023995
1,0.00024004
1,0.00024007
1,0.00024034
1,0.00024036
1,0.00024114
1,0.000245
1,0.00024596
1,0.00024624
1,0.00024683
1,0.00024733
1,0.000249
1,0.00025112
1,0.00025114
1,0.000252
1,0.00025228
1,0.0002526
1,0.00025311
1,0.00025312
1,0.0002535
1,0.00025374
1,0.00025387
1,0.00025468
1,0.00025574
1,0.0002569
1,0.00025771
1,0.000258
1,0.00026
1,0.00026053
1,0.00026063
1,0.00026168
1,0.0002618
1,0.00026652
1,0.00026706
1,0.0002677
1,0.00026842
1,0.0002694
1,0.00026972
1,0.00027015
1,0.00027209
1,0.000274
1,0.00027589
1,0.00027687
1,0.00028223
1,0.00028248
1,0.0002843
1,0.00028517
1,0.00028594
1,0.00028598
1,0.00028855
1,0.00029
1,0.00029075
1,0.00029222
1,0.000295
1,0.00029579
1,0.000296
1,0.00029794
1,0.00029996
1,0.00029997
1,0.00030022
1,0.00030031
1,0.00030086
1,0.00030112
1,0.00030138
1,0.0003021
1,0.00030245
1,0.00030354
1,0.00030422
1,0.00030737
1,0.000308
1,0.00030904
1,0.0003098
1,0.00031033
1,0.00031136
1,0.00031182
1,0.00031236
1,0.00031331
1,0.00031351
1,0.000314
1,0.0003154
1,0.0003168
1,0.00031729
1,0.00031782
1,0.000318
1,0.00031996
1,0.00032008
1,0.00032488
1,0.000326
1,0.00032686
1,0.00032819
1,0.00032913
1,0.00033167
1,0.00033253
1,0.0003327
1,0.00033292
1,0.00033397
1,0.00033502
1,0.0003351
1,0.00033573
1,0.0003364
1,0.00033705
1,0.00033734
1,0.00033793
1,0.00033808
1,0.00034
1,0.00034143
1,0.000343
1,0.000345
1,0.00034528
1,0.00034687
1,0.000349
1,0.00034968
1,0.00035001
1,0.00035151
1,0.00035244
1,0.00035271
1,0.00035278
1,0.0003531
1,0.00035547
1,0.00035649
1,0.00035719
1,0.00035916
1,0.00036002
1,0.00036089
1,0.00036256
1,0.0003626
1,0.00036337
1,0.00036373
1,0.000366
1,0.00036856
1,0.00037139
1,0.00037172
1,0.00037217
1,0.00037538
1,0.00037716
1,0.000379
1,0.00037928
1,0.00038036
1,0.0003869
1,0.00038836
1,0.00038866
1,0.00038898
1,0.00039187
1,0.00039275
1,0.00039925
1,0.00039989
1,0.00040016
1,0.00040038
1,0.00040077
1,0.00040152
1,0.00040279
1,0.00040297
1,0.00040375
1,0.00040406
1,0.00040441
1,0.0004049
1,0.00040575
1,0.00040812
1,0.00040905
1,0.00040969
1,0.00040999
1,0.0004111
1,0.000412
1,0.00041384
1,0.00041499
1,0.00041577
1,0.000427
1,0.00042731
1,0.00042776
1,0.0004297
1,0.00042981
1,0.00043158
1,0.00043332
1,0.00043346
1,0.00043352
1,0.000434
1,0.000437
1,0.00043914
1,0.00044294
1,0.00044395
1,0.00044476
1,0.00044635
1,0.0004468
1,0.00044973
1,0.00045116
1,0.00045121
1,0.00045138
1,0.00045193
1,0.0004531
1,0.000455
1,0.00046413
1,0.00046677
1,0.00046766
1,0.00047016
1,0.0004706
1,0.00047093
1,0.00047621
1,0.00048232
1,0.00048247
1,0.00048812
1,0.00049018
1,0.00049065
1,0.00049557
1,0.00049824
1,0.00049997
1,0.00050005
1,0.000503
1,0.00050384
1,0.00050476
1,0.00050493
1,0.00050556
1,0.0005062
1,0.00050831
1,0.000509
1,0.00050991
1,0.00051115
1,0.00051259
1,0.000513
1,0.00052054
1,0.00052056
1,0.00052202
1,0.00052582
1,0.0005334
1,0.00053345
1,0.00053472
1,0.00053782
1,0.00053893
1,0.00053907
1,0.00054
1,0.00054164
1,0.00054526
1,0.00054781
1,0.00054832
1,0.000549
1,0.00054978
1,0.00055284
1,0.0005543
1,0.0005546
1,0.00055795
1,0.00055875
1,0.00055886
1,0.0005597
1,0.00056483
1,0.00056513
1,0.00056855
1,0.00056968
1,0.00057
1,0.00057139
1,0.0005722
1,0.00057221
1,0.00057351
1,0.00057624
1,0.00057765
1,0.00058013
1,0.00058036
1,0.00058367
1,0.00058953
1,0.00058998
1,0.00059336
1,0.0005946
1,0.00059499
1,0.00059826
1,0.0006005
1,0.00060531
1,0.00060538
1,0.000607
1,0.00061649
1,0.00062168
1,0.00062365
1,0.00062815
1,0.00062835
1,0.0006329
1,0.00064037
1,0.000645
1,0.00064735
1,0.000648
1,0.00065
1,0.00065227
1,0.00065364
1,0.00065621
1,0.00066262
1,0.00066948
1,0.00067
1,0.00067244
1,0.0006773
1,0.00068
1,0.00068286
1,0.00068358
1,0.00068581
1,0.000686
1,0.00068677
1,0.00068821
1,0.00069
1,0.00069781
1,0.000702
1,0.0007068
1,0.00070695
1,0.00070986
1,0.00071
1,0.00071318
1,0.000719
1,0.00072213
1,0.000727
1,0.00072784
1,0.00073
1,0.0007311
1,0.00073165
1,0.0007344
1,0.0007351
1,0.00073894
1,0.00073955
1,0.00074104
1,0.00074439
1,0.000745
1,0.000747
1,0.00074866
1,0.00074921
1,0.00075332
1,0.00075505
1,0.00075925
1,0.00076394
1,0.0007684
1,0.00077359
1,0.00077385
1,0.00077866
1,0.000784
1,0.00078496
1,0.00078499
1,0.00078574
1,0.000789
1,0.00079
1,0.00079552
1,0.000796
1,0.00079696
1,0.00079892
1,0.00079952
1,0.00079991
1,0.00080142
1,0.00081003
1,0.00081029
1,0.00081266
1,0.0008162
1,0.00082327
1,0.000825
1,0.0008264
1,0.0008328
1,0.00083443
1,0.00083576
1,0.000837
1,0.00083906
1,0.00084
1,0.00084083
1,0.00084108
1,0.00085155
1,0.00086143
1,0.00086491
1,0.00088396
1,0.00088401
1,0.0008897
1,0.0008918
1,0.000894
1,0.00089499
1,0.000897
1,0.00089725
1,0.00090249
1,0.00090553
1,0.0009062
1,0.00091099
1,0.00091218
1,0.000915
1,0.00092072
1,0.00092721
1,0.00092764
1,0.00092812
1,0.00093
1,0.00093198
1,0.00093674
1,0.0009372
1,0.00093739
1,0.000938
1,0.00094
1,0.00094744
1,0.0009531
1,0.00095642
1,0.00095664
1,0.00095771
1,0.00095892
1,0.00096412
1,0.00096451
1,0.000965
1,0.00096654
1,0.00096954
1,0.00097
1,0.00097473
1,0.0009752
1,0.00098
1,0.00098414
1,0.0009875
1,0.00098866
1,0.00099
1,0.00099083
1,0.00099242
1,0.00100148
1,0.00100573
1,0.00100821
1,0.001014
1,0.00101669
1,0.00102135
1,0.00102554
1,0.00102611
1,0.00102727
1,0.00102935
1,0.00103028
1,0.00103113
1,0.00103698
1,0.00103982
1,0.00104
1,0.00104307
1,0.00104393
1,0.0010475
1,0.001048
1,0.00105195
1,0.00105534
1,0.00106374
1,0.001067
1,0.00107195
1,0.00107258
1,0.00107372
1,0.00107682
1,0.00108
1,0.00109706
1,0.00109714
1,0.00110039
1,0.001101
1,0.00110471
1,0.00110821
1,0.00111
1,0.00111121
1,0.00111155
1,0.00111168
1,0.00111411
1,0.00111499
1,0.00111566
1,0.001116
1,0.00111625
1,0.00111772
1,0.00111822
1,0.00111874
1,0.00111919
1,0.00111962
1,0.00111969
1,0.00111998
1,0.00112028
1,0.00112121
1,0.00112274
1,0.00112337
1,0.001125
1,0.00112691
1,0.00113495
1,0.00114064
1,0.0011431
1,0.00115291
1,0.001155
1,0.001156
1,0.00115741
1,0.00116245
1,0.001164
1,0.00116423
1,0.00116519
1,0.00117283
1,0.0011756
1,0.00117909
1,0.00118195
1,0.0011848
1,0.00118509
1,0.00119238
1,0.001199
1,0.00120554
1,0.00120691
1,0.00120932
1,0.00121523
1,0.00121647
1,0.00121791
1,0.00121842
1,0.0012188
1,0.00121909
1,0.00121955
1,0.00122093
1,0.00122216
1,0.00122224
1,0.00122233
1,0.00122292
1,0.00122382
1,0.00122445
1,0.00122564
1,0.00122571
1,0.00122648
1,0.00122681
1,0.00122684
1,0.00122692
1,0.00122703
1,0.00122719
1,0.00122746
1,0.0012275
1,0.00122762
1,0.00122886
1,0.00122889
1,0.00122895
1,0.00122913
1,0.00122921
1,0.00122966
1,0.00122996
1,0.00123
1,0.0012313
1,0.0012315
1,0.00123156
1,0.00123207
1,0.00123229
1,0.00123235
1,0.00123257
1,0.00123357
1,0.00123358
1,0.00123473
1,0.00123628
1,0.00123947
1,0.0012398
1,0.00123991
1,0.00123997
1,0.00124079
1,0.00124129
1,0.00124295
1,0.001243
1,0.00124397
1,0.00124416
1,0.00124433
1,0.00124545
1,0.00124605
1,0.00124647
1,0.00124662
1,0.00124723
1,0.00124833
1,0.00124864
1,0.00124911
1,0.00124927
1,0.0012493
1,0.00124946
1,0.0012496
1,0.0012501
1,0.00125022
1,0.0012512
1,0.00125127
1,0.00125266
1,0.00125284
1,0.00125289
1,0.00125363
1,0.00125503
1,0.00125551
1,0.00125625
1,0.00125843
1,0.00125869
1,0.00125871
1,0.00125987
1,0.00126
1,0.00126032
1,0.00126061
1,0.00126096
1,0.00126097
1,0.00126116
1,0.00126161
1,0.00126203
1,0.00126325
1,0.00126397
1,0.00126412
1,0.00126575
1,0.00126586
1,0.00126618
1,0.00126632
1,0.00126665
1,0.00126797
1,0.00126802
1,0.00126813
1,0.00126833
1,0.00126835
1,0.00126836
1,0.00126839
1,0.00126878
1,0.00126944
1,0.00126969
1,0.00126976
1,0.00127068
1,0.00127074
1,0.001274
1,0.00127677
1,0.00128368
1,0.00129343
1,0.00129439
1,0.0012955
1,0.00129842
